joueur_id,team_id,equipe,nom,prenom,nom_complet,date_naissance,nationalite,position,numero_maillot,derniere_maj
3160,758,Uruguay,,,Fernando Muslera,1986-06-16,Uruguay,Goalkeeper,,2026-06-19 16:48:13
30210,758,Uruguay,,,Santiago Mele,1997-09-06,Uruguay,Goalkeeper,,2026-06-19 16:48:13
30386,758,Uruguay,,,Sergio Rochet,1993-03-23,Uruguay,Goalkeeper,,2026-06-19 16:48:13
3165,758,Uruguay,,,Guillermo Varela,1993-03-24,Uruguay,Defence,,2026-06-19 16:48:13
28292,758,Uruguay,,,Ronald Araújo,1999-03-07,Uruguay,Defence,,2026-06-19 16:48:13
28326,758,Uruguay,,,Sebastían Cáceres,1999-08-18,Uruguay,Defence,,2026-06-19 16:48:13
28426,758,Uruguay,,,Matías Viña,1997-11-09,Uruguay,Defence,,2026-06-19 16:48:13
28740,758,Uruguay,,,Joaquín Piquerez,1998-08-24,Uruguay,Defence,,2026-06-19 16:48:13
28770,758,Uruguay,,,Maximiliano Araújo,2000-02-15,Uruguay,Defence,,2026-06-19 16:48:13
32754,758,Uruguay,,,Mathías Olivera,1997-10-31,Uruguay,Defence,,2026-06-19 16:48:13
32767,758,Uruguay,,,Santiago Bueno,1998-11-09,Uruguay,Defence,,2026-06-19 16:48:13
213277,758,Uruguay,,,José Giménez,1995-01-20,Uruguay,Defence,,2026-06-19 16:48:13
96,758,Uruguay,,,Federico Valverde,1998-07-22,Uruguay,Midfield,,2026-06-19 16:48:13
1244,758,Uruguay,,,Giorgian De Arrascaeta,1994-06-01,Uruguay,Midfield,,2026-06-19 16:48:13
2041,758,Uruguay,,,Rodrigo Bentancur,1997-06-25,Uruguay,Midfield,,2026-06-19 16:48:13
28549,758,Uruguay,,,Manuel Ugarte,2001-04-11,Uruguay,Midfield,,2026-06-19 16:48:13
28618,758,Uruguay,,,Brian Rodríguez,2000-05-20,Uruguay,Midfield,,2026-06-19 16:48:13
121007,758,Uruguay,,,Rodrigo Zalazar,1999-08-12,Uruguay,Midfield,,2026-06-19 16:48:13
122506,758,Uruguay,,,Facundo Pellistri,2001-12-20,Uruguay,Midfield,,2026-06-19 16:48:13
130957,758,Uruguay,,,Emiliano Martínez,1999-08-17,Uruguay,Midfield,,2026-06-19 16:48:13
152435,758,Uruguay,,,Juan Sanabria,2000-03-29,Uruguay,Midfield,,2026-06-19 16:48:13
168795,758,Uruguay,,,Nicolas de la Cruz,1997-06-01,Uruguay,Midfield,,2026-06-19 16:48:13
11206,758,Uruguay,,,Rodrigo Aguirre,1994-10-01,Uruguay,Offence,,2026-06-19 16:48:13
28612,758,Uruguay,,,Darwin Núñez,1999-06-24,Uruguay,Offence,,2026-06-19 16:48:13
28614,758,Uruguay,,,Agustín Canobbio,1998-10-01,Uruguay,Offence,,2026-06-19 16:48:13
112678,758,Uruguay,,,Federico Viñas,1998-06-30,Uruguay,Offence,,2026-06-19 16:48:13
316,759,Germany,,,Oliver Baumann,1990-06-02,Germany,Goalkeeper,,2026-06-19 16:48:20
341,759,Germany,,,Manuel Neuer,1986-03-27,Germany,Goalkeeper,,2026-06-19 16:48:20
6491,759,Germany,,,Alexander Nübel,1996-09-30,Germany,Goalkeeper,,2026-06-19 16:48:20
149,759,Germany,,,Jonathan Tah,1996-02-11,Germany,Defence,,2026-06-19 16:48:20
379,759,Germany,,,Waldemar Anton,1996-07-20,Germany,Defence,,2026-06-19 16:48:20
3177,759,Germany,,,Antonio Rüdiger,1993-03-03,Germany,Defence,,2026-06-19 16:48:20
9905,759,Germany,,,David Raum,1998-04-22,Germany,Defence,,2026-06-19 16:48:20
75539,759,Germany,,,Nico Schlotterbeck,1999-12-01,Germany,Defence,,2026-06-19 16:48:20
142732,759,Germany,,,Malick Thiaw,2001-08-08,Germany,Defence,,2026-06-19 16:48:20
184533,759,Germany,,,Nathaniel Brown,2003-06-16,Germany,Defence,,2026-06-19 16:48:20
320,759,Germany,,,Nadiem Amiri,1996-10-27,Germany,Midfield,,2026-06-19 16:48:20
359,759,Germany,,,Joshua Kimmich,1995-02-08,Germany,Midfield,,2026-06-19 16:48:20
3181,759,Germany,,,Leon Goretzka,1995-02-06,Germany,Midfield,,2026-06-19 16:48:20
8273,759,Germany,,,Pascal Groß,1991-06-15,Germany,Midfield,,2026-06-19 16:48:20
19334,759,Germany,,,Florian Wirtz,2003-05-03,Germany,Midfield,,2026-06-19 16:48:20
101074,759,Germany,,,Felix Kalu Nmecha,2000-10-10,Germany,Midfield,,2026-06-19 16:48:20
128565,759,Germany,,,Angelo Stiller,2001-04-04,Germany,Midfield,,2026-06-19 16:48:20
144393,759,Germany,,,Jamal Musiala,2003-02-26,Germany,Midfield,,2026-06-19 16:48:20
202665,759,Germany,,,Aleksandar Pavlović,2004-05-03,Germany,Midfield,,2026-06-19 16:48:20
212636,759,Germany,,,Assan Ouédraogo,2006-05-09,Germany,Midfield,,2026-06-19 16:48:20
171,759,Germany,,,Kai Havertz,1999-06-11,Germany,Offence,,2026-06-19 16:48:20
3184,759,Germany,,,Leroy Sané,1996-01-11,Germany,Offence,,2026-06-19 16:48:20
6928,759,Germany,,,Deniz Undav,1996-07-19,Germany,Offence,,2026-06-19 16:48:20
123333,759,Germany,,,Jamie Leweling,2001-02-26,Germany,Offence,,2026-06-19 16:48:20
133547,759,Germany,,,Nick Woltemade,2002-02-14,Germany,Offence,,2026-06-19 16:48:20
133903,759,Germany,,,Maximilian Beier,2002-10-17,Germany,Offence,,2026-06-19 16:48:20
4832,760,Spain,,,David Raya,1995-09-15,Spain,Goalkeeper,,2026-06-19 16:48:26
32570,760,Spain,,,Unai Simón,1997-06-11,Spain,Goalkeeper,,2026-06-19 16:48:26
152506,760,Spain,,,Joan García,2001-05-04,Spain,Goalkeeper,,2026-06-19 16:48:26
7884,760,Spain,,,Aymeric Laporte,1994-05-27,Spain,Defence,,2026-06-19 16:48:26
15863,760,Spain,,,Cucurella,1998-07-22,Spain,Defence,,2026-06-19 16:48:26
16739,760,Spain,,,Alejandro Grimaldo,1995-09-20,Spain,Defence,,2026-06-19 16:48:26
81037,760,Spain,,,Pedro Porro,1999-09-13,Spain,Defence,,2026-06-19 16:48:26
101345,760,Spain,,,Eric García,2001-01-09,Spain,Defence,,2026-06-19 16:48:26
176745,760,Spain,,,Marc Pubill,2003-06-20,Spain,Defence,,2026-06-19 16:48:26
217540,760,Spain,,,Pau Cubarsí,2007-01-22,Spain,Defence,,2026-06-19 16:48:26
22,760,Spain,,,Fabián Ruiz,1996-04-03,Spain,Midfield,,2026-06-19 16:48:26
70,760,Spain,,,Marcos Llorente,1995-01-30,Spain,Midfield,,2026-06-19 16:48:26
3199,760,Spain,,,Rodri,1996-06-22,Spain,Midfield,,2026-06-19 16:48:26
7935,760,Spain,,,Mikel Merino,1996-06-22,Spain,Midfield,,2026-06-19 16:48:26
23132,760,Spain,,,Dani Olmo,1998-05-07,Spain,Midfield,,2026-06-19 16:48:26
33154,760,Spain,,,Ferrán Torres,2000-02-29,Spain,Midfield,,2026-06-19 16:48:26
115035,760,Spain,,,Martín Zubimendi,1999-02-02,Spain,Midfield,,2026-06-19 16:48:26
133860,760,Spain,,,Pedri,2002-11-25,Spain,Midfield,,2026-06-19 16:48:26
171992,760,Spain,,,Pablo Gavira,2004-08-05,Spain,Midfield,,2026-06-19 16:48:26
180137,760,Spain,,,Mikel Oyarzabal,1997-04-21,Spain,Midfield,,2026-06-19 16:48:26
213278,760,Spain,,,Álex Baena,2001-07-20,Spain,Midfield,,2026-06-19 16:48:26
32056,760,Spain,,,Borja Iglesias,1993-01-17,Spain,Offence,,2026-06-19 16:48:26
152505,760,Spain,,,Yeremi Pino,2002-10-20,Spain,Offence,,2026-06-19 16:48:26
157135,760,Spain,,,Nico Williams,2002-07-12,Spain,Offence,,2026-06-19 16:48:26
202283,760,Spain,,,Lamine Yamal,2007-07-13,Spain,Offence,,2026-06-19 16:48:26
273423,760,Spain,,,Víctor Muñoz,2003-07-13,Spain,Offence,,2026-06-19 16:48:26
28294,761,Paraguay,,,Gastón Olveira,1993-04-21,Paraguay,Goalkeeper,,2026-06-19 16:48:33
169622,761,Paraguay,,,Roberto Fernández,1988-03-29,Paraguay,Goalkeeper,,2026-06-19 16:48:33
270728,761,Paraguay,,,Orlando Gill,2000-06-11,Paraguay,Goalkeeper,,2026-06-19 16:48:33
1436,761,Paraguay,,,Fabián Balbuena,1991-08-23,Paraguay,Defence,,2026-06-19 16:48:33
1741,761,Paraguay,,,Gustavo Gómez,1993-05-06,Paraguay,Defence,,2026-06-19 16:48:33
8395,761,Paraguay,,,Júnior Alonso,1993-02-09,Paraguay,Defence,,2026-06-19 16:48:33
46491,761,Paraguay,,,Omar Alderete,1996-12-26,Paraguay,Defence,,2026-06-19 16:48:33
141752,761,Paraguay,,,Juan Cáceres,2000-06-01,Paraguay,Defence,,2026-06-19 16:48:33
172169,761,Paraguay,,,Gustavo Velázquez,1991-04-17,Paraguay,Defence,,2026-06-19 16:48:33
178832,761,Paraguay,,,José Canale,1996-07-20,Paraguay,Defence,,2026-06-19 16:48:33
274608,761,Paraguay,,,Alexandro Maidana,2005-07-26,Paraguay,Defence,,2026-06-19 16:48:33
46467,761,Paraguay,,,Andrés Cubas,1996-05-11,Paraguay,Midfield,,2026-06-19 16:48:33
57316,761,Paraguay,,,Kaku,1995-01-11,Paraguay,Midfield,,2026-06-19 16:48:33
76861,761,Paraguay,,,Miguel Almirón,1994-02-10,Paraguay,Midfield,,2026-06-19 16:48:33
119594,761,Paraguay,,,Mauricio,2001-06-22,Paraguay,Midfield,,2026-06-19 16:48:33
122397,761,Paraguay,,,Braian Ojeda,2000-06-27,Paraguay,Midfield,,2026-06-19 16:48:33
165622,761,Paraguay,,,Matías Galarza,2002-02-11,Paraguay,Midfield,,2026-06-19 16:48:33
168954,761,Paraguay,,,Damian Bobadilla,2001-07-11,Paraguay,Midfield,,2026-06-19 16:48:33
178951,761,Paraguay,,,Diego Gómez,2003-03-27,Paraguay,Midfield,,2026-06-19 16:48:33
14,761,Paraguay,,,Antonio Sanabria,1996-03-04,Paraguay,Offence,,2026-06-19 16:48:33
59693,761,Paraguay,,,Gabriel Ávalos,1990-10-12,Paraguay,Offence,,2026-06-19 16:48:33
114353,761,Paraguay,,,Isidro Pitta,1999-08-14,Paraguay,Offence,,2026-06-19 16:48:33
140647,761,Paraguay,,,Ramón Sosa,1999-08-31,Paraguay,Offence,,2026-06-19 16:48:33
168949,761,Paraguay,,,Julio Enciso,2004-01-23,Paraguay,Offence,,2026-06-19 16:48:33
191772,761,Paraguay,,,Gustavo Caballero,2001-09-21,Paraguay,Offence,,2026-06-19 16:48:33
250206,761,Paraguay,,,Alex Arce,1995-06-16,Paraguay,Offence,,2026-06-19 16:48:33
6,762,Argentina,,,Géronimo Rulli,1992-05-20,Argentina,Goalkeeper,,2026-06-19 16:48:40
3141,762,Argentina,,,Emiliano Martínez,1992-09-02,Argentina,Goalkeeper,,2026-06-19 16:48:40
46554,762,Argentina,,,Juan Musso,1994-05-06,Argentina,Goalkeeper,,2026-06-19 16:48:40
3205,762,Argentina,,,Nicolás Otamendi,1988-02-12,Argentina,Defence,,2026-06-19 16:48:40
3208,762,Argentina,,,Nicolás Tagliafico,1992-08-31,Argentina,Defence,,2026-06-19 16:48:40
11667,762,Argentina,,,Gonzalo Montiel,1997-01-01,Argentina,Defence,,2026-06-19 16:48:40
45735,762,Argentina,,,Christian Romero,1998-04-27,Argentina,Defence,,2026-06-19 16:48:40
46125,762,Argentina,,,Facundo Medina,1999-05-28,Argentina,Defence,,2026-06-19 16:48:40
46451,762,Argentina,,,Lisandro Martínez,1998-01-18,Argentina,Defence,,2026-06-19 16:48:40
46452,762,Argentina,,,Nahuel Molina,1998-04-06,Argentina,Defence,,2026-06-19 16:48:40
82020,762,Argentina,,,Leonardo Balerdi,1999-01-26,Argentina,Defence,,2026-06-19 16:48:40
170261,762,Argentina,,,Valentin Barco,2004-07-23,Argentina,Defence,,2026-06-19 16:48:40
2127,762,Argentina,,,Rodrigo de Paul,1994-05-24,Argentina,Midfield,,2026-06-19 16:48:40
3214,762,Argentina,,,Leandro Paredes,1994-06-29,Argentina,Midfield,,2026-06-19 16:48:40
3216,762,Argentina,,,Giovani Lo Celso,1996-04-09,Argentina,Midfield,,2026-06-19 16:48:40
11720,762,Argentina,,,Exequiel Palacios,1998-10-05,Argentina,Midfield,,2026-06-19 16:48:40
45681,762,Argentina,,,Alexis Mac Allister,1998-12-24,Argentina,Midfield,,2026-06-19 16:48:40
79953,762,Argentina,,,Thiago Almada,2001-04-26,Argentina,Midfield,,2026-06-19 16:48:40
102603,762,Argentina,,,Enzo Fernández,2001-01-17,Argentina,Midfield,,2026-06-19 16:48:40
203511,762,Argentina,,,Nico Paz,2004-09-08,Argentina,Midfield,,2026-06-19 16:48:40
3218,762,Argentina,,,Lionel Messi,1987-06-24,Argentina,Offence,,2026-06-19 16:48:40
3220,762,Argentina,,,Lautaro Martínez,1997-08-22,Argentina,Offence,,2026-06-19 16:48:40
45680,762,Argentina,,,Nicolás González,1998-04-06,Argentina,Offence,,2026-06-19 16:48:40
98571,762,Argentina,,,Julián Álvarez,2000-01-31,Argentina,Offence,,2026-06-19 16:48:40
170698,762,Argentina,,,José Manuel López,2000-12-06,Argentina,Offence,,2026-06-19 16:48:40
171964,762,Argentina,,,Giuliano Simeone,2002-12-18,Argentina,Offence,,2026-06-19 16:48:40
495,763,Ghana,,,Lawrence Ati-Zigi,1996-11-29,Ghana,Goalkeeper,,2026-06-19 16:48:46
137390,763,Ghana,,,Joseph Anang,2000-06-08,Ghana,Goalkeeper,,2026-06-19 16:48:46
277336,763,Ghana,,,Benjamin Asare,1992-07-13,Ghana,Goalkeeper,,2026-06-19 16:48:46
6499,763,Ghana,,,Abdul Rahman Baba,1994-07-02,Ghana,Defence,,2026-06-19 16:48:46
7442,763,Ghana,,,Derrick Luckassen,1995-07-03,Ghana,Defence,,2026-06-19 16:48:46
16340,763,Ghana,,,Gideon Mensah,1998-07-18,Ghana,Defence,,2026-06-19 16:48:46
25641,763,Ghana,,,Abdul Mumin,1998-06-06,Ghana,Defence,,2026-06-19 16:48:46
128235,763,Ghana,,,Jerome Opoku,1998-10-14,Ghana,Defence,,2026-06-19 16:48:46
147893,763,Ghana,,,Alidu Seidu,2000-06-04,Ghana,Defence,,2026-06-19 16:48:46
153924,763,Ghana,,,Marvin Senaya,2001-01-28,Ghana,Defence,,2026-06-19 16:48:46
191269,763,Ghana,,,Jonas Adjei Adjetey,2003-12-13,Ghana,Defence,,2026-06-19 16:48:46
202896,763,Ghana,,,Kojo Peprah Oppong,2004-06-04,Ghana,Defence,,2026-06-19 16:48:46
110,763,Ghana,,,Thomas Partey,1993-06-13,Ghana,Midfield,,2026-06-19 16:48:46
8470,763,Ghana,,,Elisha Owusu,1997-11-07,Ghana,Midfield,,2026-06-19 16:48:46
79960,763,Ghana,,,Kwasi Sibo,1998-06-24,Ghana,Midfield,,2026-06-19 16:48:46
175747,763,Ghana,,,Augustine Boakye,2000-11-03,Ghana,Midfield,,2026-06-19 16:48:46
262187,763,Ghana,,,Caleb Yirenkyi,2006-01-15,Ghana,Midfield,,2026-06-19 16:48:46
4417,763,Ghana,,,Antoine Semenyo,2000-01-07,Ghana,Offence,,2026-06-19 16:48:46
6389,763,Ghana,,,Brandon Thomas-Asante,1998-12-29,Ghana,Offence,,2026-06-19 16:48:46
7984,763,Ghana,,,Jordan Ayew,1991-09-11,Ghana,Offence,,2026-06-19 16:48:46
32629,763,Ghana,,,Iñaki Williams,1994-06-15,Ghana,Offence,,2026-06-19 16:48:46
142140,763,Ghana,,,Kamal Deen Sulemana,2002-02-15,Ghana,Offence,,2026-06-19 16:48:46
184726,763,Ghana,,,Ernest Nuamah,2003-11-01,Ghana,Offence,,2026-06-19 16:48:46
187162,763,Ghana,,,Abdul Issahaku,2004-03-08,Ghana,Offence,,2026-06-19 16:48:46
193596,763,Ghana,,,Christopher Bonsu Baah,2004-12-14,Ghana,Offence,,2026-06-19 16:48:46
218805,763,Ghana,,,Prince Adu,2003-09-23,Ghana,Offence,,2026-06-19 16:48:46
1170,764,Brazil,,,Weverton,1987-12-13,Brazil,Goalkeeper,,2026-06-19 16:48:53
1795,764,Brazil,,,Alisson Becker,1992-10-02,Brazil,Goalkeeper,,2026-06-19 16:48:53
3222,764,Brazil,,,Ederson,1993-08-17,Brazil,Goalkeeper,,2026-06-19 16:48:53
1081,764,Brazil,,,Roger Ibañez,1998-11-23,Brazil,Defence,,2026-06-19 16:48:53
1106,764,Brazil,,,Bremer,1997-03-18,Brazil,Defence,,2026-06-19 16:48:53
2028,764,Brazil,,,Alex Sandro,1991-01-26,Brazil,Defence,,2026-06-19 16:48:53
3225,764,Brazil,,,Marquinhos,1994-05-14,Brazil,Defence,,2026-06-19 16:48:53
6517,764,Brazil,,,Douglas Santos,1994-03-22,Brazil,Defence,,2026-06-19 16:48:53
7881,764,Brazil,,,Danilo Luiz da Silva,1991-07-15,Brazil,Defence,,2026-06-19 16:48:53
11192,764,Brazil,,,Léo Pereira,1996-01-31,Brazil,Defence,,2026-06-19 16:48:53
23128,764,Brazil,,,Gabriel Magalhães,1997-12-19,Brazil,Defence,,2026-06-19 16:48:53
179164,764,Brazil,,,Wesley,2003-09-06,Brazil,Defence,,2026-06-19 16:48:53
1543,764,Brazil,,,Lucas Paquetá,1997-08-27,Brazil,Midfield,,2026-06-19 16:48:53
1684,764,Brazil,,,Bruno Guimarães,1997-11-16,Brazil,Midfield,,2026-06-19 16:48:53
3231,764,Brazil,,,Casemiro,1992-02-23,Brazil,Midfield,,2026-06-19 16:48:53
8749,764,Brazil,,,Fabinho,1993-10-23,Brazil,Midfield,,2026-06-19 16:48:53
149704,764,Brazil,,,Danilo dos Santos de Oliveira,2001-04-29,Brazil,Midfield,,2026-06-19 16:48:53
1556,764,Brazil,,,Vinicius Junior,2000-07-12,Brazil,Offence,,2026-06-19 16:48:53
8491,764,Brazil,,,Neymar,1992-02-05,Brazil,Offence,,2026-06-19 16:48:53
30842,764,Brazil,,,Matheus Cunha,1999-05-27,Brazil,Offence,,2026-06-19 16:48:53
37428,764,Brazil,,,Raphinha,1996-12-14,Brazil,Offence,,2026-06-19 16:48:53
61450,764,Brazil,,,Martinelli,2001-06-18,Brazil,Offence,,2026-06-19 16:48:53
138230,764,Brazil,,,Thiago,2001-06-26,Brazil,Offence,,2026-06-19 16:48:53
145539,764,Brazil,,,Luiz Henrique,2001-01-02,Brazil,Offence,,2026-06-19 16:48:53
188487,764,Brazil,,,Endrick,2006-07-21,Brazil,Offence,,2026-06-19 16:48:53
203356,764,Brazil,,,Rayan,2006-08-03,Brazil,Offence,,2026-06-19 16:48:53
15899,765,Portugal,,,José Sá,1993-01-17,Portugal,Goalkeeper,,2026-06-19 16:49:00
32014,765,Portugal,,,Rui Silva,1994-02-07,Portugal,Goalkeeper,,2026-06-19 16:49:00
37362,765,Portugal,,,Diogo Costa,1999-09-19,Portugal,Goalkeeper,,2026-06-19 16:49:00
2000,765,Portugal,,,João Cancelo,1994-05-27,Portugal,Defence,,2026-06-19 16:49:00
10183,765,Portugal,,,Rúben Dias,1997-05-14,Portugal,Defence,,2026-06-19 16:49:00
15862,765,Portugal,,,Nélson Semedo,1993-11-16,Portugal,Defence,,2026-06-19 16:49:00
15905,765,Portugal,,,Diogo Dalot,1999-03-18,Portugal,Defence,,2026-06-19 16:49:00
91512,765,Portugal,,,Matheus Nunes,1998-08-27,Portugal,Defence,,2026-06-19 16:49:00
144570,765,Portugal,,,Nuno Mendes,2002-06-19,Portugal,Defence,,2026-06-19 16:49:00
145357,765,Portugal,,,Gonçalo Inácio,2001-08-25,Portugal,Defence,,2026-06-19 16:49:00
177842,765,Portugal,,,Tomas Araujo,2002-05-16,Portugal,Defence,,2026-06-19 16:49:00
178769,765,Portugal,,,Renato Veiga,2003-07-29,Portugal,Defence,,2026-06-19 16:49:00
3254,765,Portugal,,,Bernardo Silva,1994-08-10,Portugal,Midfield,,2026-06-19 16:49:00
3255,765,Portugal,,,Rúben Neves,1997-03-13,Portugal,Midfield,,2026-06-19 16:49:00
3257,765,Portugal,,,Bruno Fernandes,1994-09-08,Portugal,Midfield,,2026-06-19 16:49:00
3259,765,Portugal,,,Gonçalo Guedes,1996-11-29,Portugal,Midfield,,2026-06-19 16:49:00
140814,765,Portugal,,,Samuel Almeida Costa,2000-11-27,Portugal,Midfield,,2026-06-19 16:49:00
178722,765,Portugal,,,Vitinha,2000-02-13,Portugal,Midfield,,2026-06-19 16:49:00
190877,765,Portugal,,,Joao Neves,2004-09-27,Portugal,Midfield,,2026-06-19 16:49:00
44,765,Portugal,,,Cristiano Ronaldo,1985-02-05,Portugal,Offence,,2026-06-19 16:49:00
2074,765,Portugal,,,Pedro Neto,2000-03-09,Portugal,Offence,,2026-06-19 16:49:00
15892,765,Portugal,,,Rafael Leão,1999-06-10,Portugal,Offence,,2026-06-19 16:49:00
37332,765,Portugal,,,Trincão,1999-12-29,Portugal,Offence,,2026-06-19 16:49:00
39265,765,Portugal,,,João Félix,1999-11-10,Portugal,Offence,,2026-06-19 16:49:00
101431,765,Portugal,,,Gonçalo Ramos,2001-06-20,Portugal,Offence,,2026-06-19 16:49:00
150791,765,Portugal,,,Francisco Conceição,2002-12-14,Portugal,Offence,,2026-06-19 16:49:00
48729,766,Japan,,,Keisuke Ōsako,1999-07-28,Japan,Goalkeeper,,2026-06-19 16:49:07
118920,766,Japan,,,Zion Suzuki,2002-08-21,Japan,Goalkeeper,,2026-06-19 16:49:07
161335,766,Japan,,,Tomoki Hayakawa,1999-03-03,Japan,Goalkeeper,,2026-06-19 16:49:07
3264,766,Japan,,,Yūto Nagatomo,1986-09-12,Japan,Defence,,2026-06-19 16:49:07
9034,766,Japan,,,Takehiro Tomiyasu,1998-11-05,Japan,Defence,,2026-06-19 16:49:07
48657,766,Japan,,,Hiroki Ito,1999-05-12,Japan,Defence,,2026-06-19 16:49:07
48670,766,Japan,,,Yukinari Sugawara,2000-06-28,Japan,Defence,,2026-06-19 16:49:07
48902,766,Japan,,,Ko Itakura,1997-01-27,Japan,Defence,,2026-06-19 16:49:07
49097,766,Japan,,,Shogo Taniguchi,1991-07-15,Japan,Defence,,2026-06-19 16:49:07
113230,766,Japan,,,Ayumu Seko,2000-06-07,Japan,Defence,,2026-06-19 16:49:07
113595,766,Japan,,,Tsuyoshi Watanabe,1997-02-05,Japan,Defence,,2026-06-19 16:49:07
181210,766,Japan,,,Junnosuke Suzuki,2003-07-12,Japan,Defence,,2026-06-19 16:49:07
3269,766,Japan,,,Wataru Endō,1993-02-09,Japan,Midfield,,2026-06-19 16:49:07
6716,766,Japan,,,Daichi Kamada,1996-08-05,Japan,Midfield,,2026-06-19 16:49:07
48555,766,Japan,,,Takefusa Kubo,2001-06-04,Japan,Midfield,,2026-06-19 16:49:07
48595,766,Japan,,,Keito Nakamura,2000-07-28,Japan,Midfield,,2026-06-19 16:49:07
49105,766,Japan,,,Ao Tanaka,1998-09-10,Japan,Midfield,,2026-06-19 16:49:07
114809,766,Japan,,,Kaishu Sano,2000-12-30,Japan,Midfield,,2026-06-19 16:49:07
145293,766,Japan,,,Yuito Suzuki,2001-10-25,Japan,Midfield,,2026-06-19 16:49:07
7531,766,Japan,,,Ritsu Doan,1998-06-16,Japan,Offence,,2026-06-19 16:49:07
44017,766,Japan,,,Daizen Maeda,1997-10-20,Japan,Offence,,2026-06-19 16:49:07
48659,766,Japan,,,Koki Ogawa,1997-08-08,Japan,Offence,,2026-06-19 16:49:07
49080,766,Japan,,,Junya Ito,1993-03-09,Japan,Offence,,2026-06-19 16:49:07
119460,766,Japan,,,Ayase Ueda,1998-08-28,Japan,Offence,,2026-06-19 16:49:07
247160,766,Japan,,,Kento Shiogai,2005-03-26,Japan,Offence,,2026-06-19 16:49:07
274204,766,Japan,,,Keisuke Goto,2005-06-03,Japan,Offence,,2026-06-19 16:49:07
3285,769,Mexico,,,Guillermo Ochoa,1985-07-13,Mexico,Goalkeeper,,2026-06-19 16:49:13
39540,769,Mexico,,,Carlos Acevedo,1996-04-19,Mexico,Goalkeeper,,2026-06-19 16:49:13
177674,769,Mexico,,,José Rangel,2000-02-25,Mexico,Goalkeeper,,2026-06-19 16:49:13
3298,769,Mexico,,,Jesús Gallardo,1994-08-15,Mexico,Defence,,2026-06-19 16:49:13
39246,769,Mexico,,,César Montes,1997-02-24,Mexico,Defence,,2026-06-19 16:49:13
39330,769,Mexico,,,Johan Vásquez,1998-10-22,Mexico,Defence,,2026-06-19 16:49:13
39546,769,Mexico,,,Jorge Sánchez,1997-12-10,Mexico,Defence,,2026-06-19 16:49:13
84096,769,Mexico,,,Israel Reyes,2000-05-23,Mexico,Defence,,2026-06-19 16:49:13
246145,769,Mexico,,,Mateo Chávez,2004-05-12,Mexico,Defence,,2026-06-19 16:49:13
3293,769,Mexico,,,Edson Álvarez,1997-10-24,Mexico,Midfield,,2026-06-19 16:49:13
38786,769,Mexico,,,Orbelín Pineda,1996-03-24,Mexico,Midfield,,2026-06-19 16:49:13
39587,769,Mexico,,,Luis Chávez,1996-01-15,Mexico,Midfield,,2026-06-19 16:49:13
39927,769,Mexico,,,Luis Romo,1995-06-05,Mexico,Midfield,,2026-06-19 16:49:13
76356,769,Mexico,,,Erik Lira,2000-05-08,Mexico,Midfield,,2026-06-19 16:49:13
99992,769,Mexico,,,Álvaro Fidalgo,1997-04-09,Spain,Midfield,,2026-06-19 16:49:13
144457,769,Mexico,,,Brian Gutiérrez,2003-06-17,Mexico,Midfield,,2026-06-19 16:49:13
170442,769,Mexico,,,Obed Vargas,2005-08-05,Mexico,Midfield,,2026-06-19 16:49:13
264596,769,Mexico,,,Gilberto Mora,2008-10-14,Mexico,Midfield,,2026-06-19 16:49:13
3305,769,Mexico,,,Raúl Jiménez,1991-05-05,Mexico,Offence,,2026-06-19 16:49:13
39237,769,Mexico,,,Julián Quiñones,1997-03-24,Colombia,Offence,,2026-06-19 16:49:13
39472,769,Mexico,,,Roberto Alvarado,1998-09-07,Mexico,Offence,,2026-06-19 16:49:13
39635,769,Mexico,,,Santiago Giménez,2001-04-18,Mexico,Offence,,2026-06-19 16:49:13
39667,769,Mexico,,,Alexis Vega,1997-11-25,Mexico,Offence,,2026-06-19 16:49:13
39833,769,Mexico,,,Guillermo Martínez,1995-03-15,Mexico,Offence,,2026-06-19 16:49:13
98820,769,Mexico,,,César Huerta,2000-12-03,Mexico,Offence,,2026-06-19 16:49:13
229284,769,Mexico,,,Armando González,2003-04-20,Mexico,Offence,,2026-06-19 16:49:13
3309,770,England,,,Jordan Pickford,1994-03-07,England,Goalkeeper,,2026-06-19 16:49:20
5457,770,England,,,Dean Henderson,1997-03-12,England,Goalkeeper,,2026-06-19 16:49:20
153874,770,England,,,James Trafford,2002-10-10,England,Goalkeeper,,2026-06-19 16:49:20
3313,770,England,,,John Stones,1994-05-28,England,Defence,,2026-06-19 16:49:20
4870,770,England,,,Dan Burn,1992-05-09,England,Defence,,2026-06-19 16:49:20
6317,770,England,,,Ezri Konsa,1997-10-23,England,Defence,,2026-06-19 16:49:20
56628,770,England,,,Reece James,1999-12-08,England,Defence,,2026-06-19 16:49:20
80775,770,England,,,Djed Spence,2000-08-09,England,Defence,,2026-06-19 16:49:20
118489,770,England,,,Marc Guéhi,2000-07-13,England,Defence,,2026-06-19 16:49:20
168712,770,England,,,Valentino Livramento,2002-11-12,England,Defence,,2026-06-19 16:49:20
176718,770,England,,,Jarell Quansah,2003-01-29,England,Defence,,2026-06-19 16:49:20
206743,770,England,,,Nico O'Reilly,2005-03-21,England,Defence,,2026-06-19 16:49:20
